Gene.name Chromosome.scaffold.name p_values p_values_BH p_values_Bonferroni
ENSG00000171222 SCAND1 20 0.712566410484484 0.837038819182669 1
ENSG00000076685 NT5C2 10 0.712566410484484 0.837038819182669 1
ENSG00000169504 CLIC4 1 0.095091273890622 0.666043201131218 1
ENSG00000114491 UMPS 3 0.838186853032695 0.861499941441754 1
ENSG00000145390 USP53 4 0.495470328949488 0.837038819182669 1
ENSG00000152580 IGSF10 3 0.0607606751921068 0.597619268172159 1
ENSG00000135709 KIAA0513 16 0.712566410484484 0.837038819182669 1
ENSG00000164463 CREBRF 5 0.773592201464047 0.837038819182669 1
ENSG00000168490 PHYHIP 8 0.712566410484484 0.837038819182669 1
ENSG00000173542 MOB1B 4 0.095091273890622 0.666043201131218 1
ENSG00000105612 DNASE2 19 0.712566410484484 0.837038819182669 1
ENSG00000120254 MTHFD1L 6 0.507353200735007 0.837038819182669 1
ENSG00000164684 ZNF704 8 0.164428705364561 0.812260765256851 1
ENSG00000172216 CEBPB 20 0.712566410484484 0.837038819182669 1
ENSG00000116266 STXBP3 1 0.308787933302748 0.822417132811698 1
ENSG00000154655 L3MBTL4 18 0.838186853032695 0.861499941441754 1
ENSG00000186513 OR9Q2 11 0.0972988569328136 0.666043201131218 1
ENSG00000234616 JRK 8 0.308787933302748 0.822417132811698 1
ENSG00000106714 CNTNAP3 9 0.39513129540638 0.837038819182669 1
ENSG00000161217 PCYT1A 3 0.712566410484484 0.837038819182669 1
ENSG00000100197 CYP2D6 22 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000168685 IL7R 5 0.712566410484484 0.837038819182669 1
ENSG00000179088 C12orf42 12 0.712566410484484 0.837038819182669 1
ENSG00000180988 OR52N2 11 0.308787933302748 0.822417132811698 1
ENSG00000139648 KRT71 12 0.507353200735007 0.837038819182669 1
ENSG00000080618 CPB2 13 0.838186853032695 0.861499941441754 1
ENSG00000166159 LRTM2 12 0.712566410484484 0.837038819182669 1
ENSG00000205593 DENND6B 22 0.773592201464047 0.837038819182669 1
ENSG00000078114 NEBL 10 0.25659897931549 0.822417132811698 1
ENSG00000221989 OR2A2 7 0.308787933302748 0.822417132811698 1
ENSG00000118971 CCND2 12 0.095091273890622 0.666043201131218 1
ENSG00000119523 ALG2 9 0.507353200735007 0.837038819182669 1
ENSG00000185721 DRG1 22 0.773592201464047 0.837038819182669 1
ENSG00000234444 ZNF736 7 0.712566410484484 0.837038819182669 1
ENSG00000108262 GIT1 17 0.298171147475096 0.822417132811698 1
ENSG00000197226 TBC1D9B 5 0.773592201464047 0.837038819182669 1
ENSG00000212124 TAS2R19 12 0.773592201464047 0.837038819182669 1
ENSG00000162430 SELENON 1 0.712566410484484 0.837038819182669 1
ENSG00000158161 EYA3 1 0.308787933302748 0.822417132811698 1
ENSG00000115616 SLC9A2 2 0.00580542805488638 0.134125083381147 1
ENSG00000181409 AATK 17 0.786427434285037 0.848743395797322 1
ENSG00000123983 ACSL3 2 0.773592201464047 0.837038819182669 1
ENSG00000179546 HTR1D 1 0.507353200735007 0.837038819182669 1
ENSG00000011478 QPCTL 19 0.773592201464047 0.837038819182669 1
ENSG00000090530 P3H2 3 0.45929814300446 0.837038819182669 1
ENSG00000184305 CCSER1 4 0.776065597191811 0.83845385010448 1
ENSG00000129988 LBP 20 0.0140005348472754 0.187825186539292 1
ENSG00000139874 SSTR1 14 0.360955773651968 0.822417132811698 1
ENSG00000136161 RCBTB2 13 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000197385 ZNF860 3 0.637668010055734 0.837038819182669 1
ENSG00000258713 C20orf141 20 0.712566410484484 0.837038819182669 1
ENSG00000244588 RAD21L1 20 0.308787933302748 0.822417132811698 1
ENSG00000127928 GNGT1 7 0.773592201464047 0.837038819182669 1
ENSG00000078487 ZCWPW1 7 0.597733257191955 0.837038819182669 1
ENSG00000115761 NOL10 2 0.362522661101181 0.822417132811698 1
ENSG00000186094 AGBL4 1 0.339839630547903 0.822417132811698 1
ENSG00000115963 RND3 2 0.308787933302748 0.822417132811698 1
ENSG00000178226 PRSS36 16 0.137420992745455 0.764691679864882 1
ENSG00000050438 SLC4A8 12 0.461298890901711 0.837038819182669 1
ENSG00000108684 ASIC2 17 0.838186853032695 0.861499941441754 1
ENSG00000181523 SGSH 17 0.73605121590101 0.837038819182669 1
ENSG00000109572 CLCN3 4 0.507353200735007 0.837038819182669 1
ENSG00000069020 MAST4 5 0.96799402247417 0.96914607360705 1
ENSG00000156970 BUB1B 15 0.597733257191955 0.837038819182669 1
ENSG00000085514 PILRA 7 0.712566410484484 0.837038819182669 1
ENSG00000151651 ADAM8 10 0.773592201464047 0.837038819182669 1
ENSG00000087085 ACHE 7 0.597733257191955 0.837038819182669 1
ENSG00000182613 OR2V2 5 0.308787933302748 0.822417132811698 1
ENSG00000042062 RIPOR3 20 0.74192873455673 0.837038819182669 1
ENSG00000162733 DDR2 1 0.362522661101181 0.822417132811698 1
ENSG00000204449 TRIM49C 11 0.507353200735007 0.837038819182669 1
ENSG00000105146 AURKC 19 0.308787933302748 0.822417132811698 1
ENSG00000131183 SLC34A1 5 0.773592201464047 0.837038819182669 1
ENSG00000109472 CPE 4 0.74192873455673 0.837038819182669 1
ENSG00000244476 ERVFRD-1 6 0.712566410484484 0.837038819182669 1
ENSG00000181744 DIPK2A 3 0.362522661101181 0.822417132811698 1
ENSG00000160888 IER2 19 0.527340546180736 0.837038819182669 1
ENSG00000122565 CBX3 7 0.308787933302748 0.822417132811698 1
ENSG00000204287 HLA-DRA 6 0.712566410484484 0.837038819182669 1
ENSG00000122592 HOXA7 7 0.773592201464047 0.837038819182669 1
ENSG00000187742 SECISBP2 9 0.507353200735007 0.837038819182669 1
ENSG00000198093 ZNF649 19 0.712566410484484 0.837038819182669 1
ENSG00000172493 AFF1 4 0.74192873455673 0.837038819182669 1
ENSG00000112280 COL9A1 6 0.156716987027002 0.812260765256851 1
ENSG00000168843 FSTL5 4 0.597733257191955 0.837038819182669 1
ENSG00000185946 RNPC3 1 0.59397065396468 0.837038819182669 1
ENSG00000198000 NOL8 9 0.865628103197961 0.881406016648917 1
ENSG00000136270 TBRG4 7 0.507353200735007 0.837038819182669 1
ENSG00000187323 DCC 18 0.00172234254908005 0.0450296541030965 1
ENSG00000075391 RASAL2 1 0.851616634200728 0.869119352437352 1
ENSG00000103932 RPAP1 15 0.308787933302748 0.822417132811698 1
ENSG00000189319 FAM53B 10 0.308787933302748 0.822417132811698 1
ENSG00000205097 FRG2 4 0.712566410484484 0.837038819182669 1
ENSG00000144524 COPS7B 2 0.0140005348472754 0.187825186539292 1
ENSG00000100644 HIF1A 14 0.59397065396468 0.837038819182669 1
ENSG00000173988 LRRC63 13 0.0292036366848242 0.335994535985254 1
ENSG00000253304 TMEM200B 1 0.712566410484484 0.837038819182669 1
ENSG00000121774 KHDRBS1 1 0.308787933302748 0.822417132811698 1
ENSG00000134371 CDC73 1 0.597733257191955 0.837038819182669 1
ENSG00000196184 OR10J1 1 0.362522661101181 0.822417132811698 1
ENSG00000279263 OR2L8 1 0.773592201464047 0.837038819182669 1
ENSG00000273173 SNURF 15 0.308787933302748 0.822417132811698 1
ENSG00000154305 MIA3 1 0.776065597191811 0.83845385010448 1
ENSG00000204681 GABBR1 6 0.540227344369403 0.837038819182669 1
ENSG00000143195 ILDR2 1 0.773592201464047 0.837038819182669 1
ENSG00000165832 TRUB1 10 0.360955773651968 0.822417132811698 1
ENSG00000100503 NIN 14 0.095091273890622 0.666043201131218 1
ENSG00000196456 ZNF775 7 0.597733257191955 0.837038819182669 1
ENSG00000141446 ESCO1 18 0.838186853032695 0.861499941441754 1
ENSG00000105220 GPI 19 0.0140005348472754 0.187825186539292 1
ENSG00000129757 CDKN1C 11 0.356020633281007 0.822417132811698 1
ENSG00000118849 RARRES1 3 0.095091273890622 0.666043201131218 1
ENSG00000104626 ERI1 8 0.308787933302748 0.822417132811698 1
ENSG00000138246 DNAJC13 3 0.540227344369403 0.837038819182669 1
ENSG00000196071 OR2L13 1 0.25659897931549 0.822417132811698 1
ENSG00000239697 TNFSF12 17 0.553540931338052 0.837038819182669 1
ENSG00000132972 RNF17 13 0.776065597191811 0.83845385010448 1
ENSG00000116544 DLGAP3 1 0.838186853032695 0.861499941441754 1
ENSG00000115904 SOS1 2 0.360955773651968 0.822417132811698 1
ENSG00000112139 MDGA1 6 0.339839630547903 0.822417132811698 1
ENSG00000181472 ZBTB2 6 0.712566410484484 0.837038819182669 1
ENSG00000172232 AZU1 19 0.773592201464047 0.837038819182669 1
ENSG00000198722 UNC13B 9 0.45929814300446 0.837038819182669 1
ENSG00000203965 EFCAB7 1 0.308787933302748 0.822417132811698 1
ENSG00000143167 GPA33 1 0.507353200735007 0.837038819182669 1
ENSG00000140093 SERPINA10 14 0.507353200735007 0.837038819182669 1
ENSG00000135249 RINT1 7 0.704476250020057 0.837038819182669 1
ENSG00000158195 WASF2 1 0.164428705364561 0.812260765256851 1
ENSG00000128266 GNAZ 22 0.712566410484484 0.837038819182669 1
ENSG00000159479 MED8 1 0.0140005348472754 0.187825186539292 1
ENSG00000146221 TCTE1 6 0.773592201464047 0.837038819182669 1
ENSG00000171201 SMR3B 4 0.712566410484484 0.837038819182669 1
ENSG00000147684 NDUFB9 8 0.553540931338052 0.837038819182669 1
ENSG00000103335 PIEZO1 16 0.665258538861719 0.837038819182669 1
ENSG00000104299 INTS9 8 0.193464728241288 0.822417132811698 1
ENSG00000120278 PLEKHG1 6 0.326061837688113 0.822417132811698 1
ENSG00000106078 COBL 7 0.711949276985106 0.837038819182669 1
ENSG00000110057 UNC93B1 11 0.298171147475096 0.822417132811698 1
ENSG00000125821 DTD1 20 0.712566410484484 0.837038819182669 1
ENSG00000205581 HMGN1 21 0.0140005348472754 0.187825186539292 1
ENSG00000108602 ALDH3A1 17 0.0140005348472754 0.187825186539292 1
ENSG00000188886 ASTL 2 0.712566410484484 0.837038819182669 1
ENSG00000181333 HEPHL1 11 0.130496686192345 0.764691679864882 1
ENSG00000204590 GNL1 6 0.164428705364561 0.812260765256851 1
ENSG00000101146 RAE1 20 0.712566410484484 0.837038819182669 1
ENSG00000140470 ADAMTS17 15 0.25659897931549 0.822417132811698 1
ENSG00000133703 KRAS 12 0.103849313272198 0.666043201131218 1
ENSG00000155542 SETD9 5 0.10818952214725 0.666043201131218 1
ENSG00000187546 AGMO 7 0.360955773651968 0.822417132811698 1
ENSG00000118246 FASTKD2 2 0.773592201464047 0.837038819182669 1
ENSG00000142327 RNPEPL1 2 0.39513129540638 0.837038819182669 1
ENSG00000198879 SFMBT2 10 0.773592201464047 0.837038819182669 1
ENSG00000218823 PAPOLB 7 0.308787933302748 0.822417132811698 1
ENSG00000182685 BRICD5 16 0.137420992745455 0.764691679864882 1
ENSG00000166833 NAV2 11 0.889323454362802 0.900914834656261 1
ENSG00000132688 NES 1 0.193464728241288 0.822417132811698 1
ENSG00000172375 C2CD2L 11 0.838186853032695 0.861499941441754 1
ENSG00000073150 PANX2 22 0.838186853032695 0.861499941441754 1
ENSG00000082497 SERTAD4 1 0.773592201464047 0.837038819182669 1
ENSG00000117477 CCDC181 1 0.773592201464047 0.837038819182669 1
ENSG00000272804 KRTAP10-7 21 0.339839630547903 0.822417132811698 1
ENSG00000163632 C3orf49 3 0.507353200735007 0.837038819182669 1
ENSG00000180884 ZNF792 19 0.838186853032695 0.861499941441754 1
ENSG00000166783 MARF1 16 0.776065597191811 0.83845385010448 1
ENSG00000185246 PRPF39 14 0.360955773651968 0.822417132811698 1
ENSG00000123612 ACVR1C 2 0.10818952214725 0.666043201131218 1
ENSG00000100104 SRRD 22 0.773592201464047 0.837038819182669 1
ENSG00000101342 TLDC2 20 0.712566410484484 0.837038819182669 1
ENSG00000163823 CCR1 3 0.712566410484484 0.837038819182669 1
ENSG00000203857 HSD3B1 1 0.712566410484484 0.837038819182669 1
ENSG00000179213 SIGLECL1 19 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000089006 SNX5 20 0.298171147475096 0.822417132811698 1
ENSG00000151067 CACNA1C 12 0.854823443560376 0.871210808605825 1
ENSG00000184619 KRBA2 17 0.338736123640566 0.822417132811698 1
ENSG00000135632 SMYD5 2 0.0140005348472754 0.187825186539292 1
ENSG00000142102 PGGHG 11 0.0318676059859042 0.365175186862513 1
ENSG00000169087 HSPBAP1 3 0.095091273890622 0.666043201131218 1
ENSG00000078043 PIAS2 18 0.773592201464047 0.837038819182669 1
ENSG00000180205 WFDC9 20 0.851616634200728 0.869119352437352 1
ENSG00000115875 SRSF7 2 0.097526963535748 0.666043201131218 1
ENSG00000122335 SERAC1 6 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000164188 RANBP3L 5 0.597733257191955 0.837038819182669 1
ENSG00000125871 MGME1 20 0.10818952214725 0.666043201131218 1
ENSG00000166090 IL25 14 0.773592201464047 0.837038819182669 1
ENSG00000130349 MTRES1 6 0.712566410484484 0.837038819182669 1
ENSG00000176024 ZNF613 19 0.298171147475096 0.822417132811698 1
ENSG00000116701 NCF2 1 0.838186853032695 0.861499941441754 1
ENSG00000166946 CCNDBP1 15 0.0559954628554511 0.569958088466766 1
ENSG00000112984 KIF20A 5 0.507353200735007 0.837038819182669 1
ENSG00000163945 UVSSA 4 0.773592201464047 0.837038819182669 1
ENSG00000115956 PLEK 2 0.507353200735007 0.837038819182669 1
ENSG00000159445 THEM4 1 0.308787933302748 0.822417132811698 1
ENSG00000142623 PADI1 1 0.419125074120789 0.837038819182669 1
ENSG00000170953 OR8B12 11 0.308787933302748 0.822417132811698 1
ENSG00000175564 UCP3 11 0.308787933302748 0.822417132811698 1
ENSG00000187098 MITF 3 0.773592201464047 0.837038819182669 1
ENSG00000132953 XPO4 13 0.362522661101181 0.822417132811698 1
ENSG00000138115 CYP2C8 10 0.362522661101181 0.822417132811698 1
ENSG00000118017 A4GNT 3 0.362522661101181 0.822417132811698 1
ENSG00000256061 DNAAF4 15 0.637668010055734 0.837038819182669 1
ENSG00000179772 FOXS1 20 0.0140005348472754 0.187825186539292 1
ENSG00000177303 CASKIN2 17 0.45929814300446 0.837038819182669 1
ENSG00000168032 ENTPD3 3 0.773592201464047 0.837038819182669 1
ENSG00000160999 SH2B2 7 0.773592201464047 0.837038819182669 1
ENSG00000173442 EHBP1L1 11 0.73605121590101 0.837038819182669 1
ENSG00000280789 PAGR1 16 0.838186853032695 0.861499941441754 1
ENSG00000140092 FBLN5 14 0.712566410484484 0.837038819182669 1
ENSG00000205923 CEMP1 16 0.712566410484484 0.837038819182669 1
ENSG00000102882 MAPK3 16 0.0140005348472754 0.187825186539292 1
ENSG00000131737 KRT34 17 0.338736123640566 0.822417132811698 1
ENSG00000071894 CPSF1 8 0.672346428192771 0.837038819182669 1
ENSG00000178425 NT5DC1 6 0.164428705364561 0.812260765256851 1
ENSG00000049323 LTBP1 2 0.318499764378779 0.822417132811698 1
ENSG00000167183 PRR15L 17 0.308787933302748 0.822417132811698 1
ENSG00000185818 NAT8L 4 0.308787933302748 0.822417132811698 1
ENSG00000172780 RAB43 3 0.712566410484484 0.837038819182669 1
ENSG00000060237 WNK1 12 0.722642047007097 0.837038819182669 1
ENSG00000149289 ZC3H12C 11 0.137420992745455 0.764691679864882 1
ENSG00000109854 HTATIP2 11 0.838186853032695 0.861499941441754 1
ENSG00000142789 CELA3A 1 0.164428705364561 0.812260765256851 1
ENSG00000163328 GPR155 2 0.74192873455673 0.837038819182669 1
ENSG00000089693 MLF2 12 0.10818952214725 0.666043201131218 1
ENSG00000165650 PDZD8 10 0.095091273890622 0.666043201131218 1
ENSG00000071127 WDR1 4 0.59397065396468 0.837038819182669 1
ENSG00000144834 TAGLN3 3 0.507353200735007 0.837038819182669 1
ENSG00000104067 TJP1 15 0.606106374323837 0.837038819182669 1
ENSG00000113396 SLC27A6 5 0.298171147475096 0.822417132811698 1
ENSG00000116016 EPAS1 2 0.339839630547903 0.822417132811698 1
ENSG00000124279 FASTKD3 5 0.461298890901711 0.837038819182669 1
ENSG00000215547 DEFB115 20 0.095091273890622 0.666043201131218 1
ENSG00000118600 RXYLT1 12 0.0140005348472754 0.187825186539292 1
ENSG00000068650 ATP11A 13 0.304099782987048 0.822417132811698 1
ENSG00000257335 MGAM 7 0.785628085190295 0.84832884674618 1
ENSG00000278311 GGNBP2 17 0.360955773651968 0.822417132811698 1
ENSG00000005884 ITGA3 17 0.298171147475096 0.822417132811698 1
ENSG00000172167 MTBP 8 0.773592201464047 0.837038819182669 1
ENSG00000204291 COL15A1 9 0.434625198358861 0.837038819182669 1
ENSG00000205022 PABPN1L 16 0.712566410484484 0.837038819182669 1
ENSG00000182050 MGAT4C 12 0.776065597191811 0.83845385010448 1
ENSG00000113805 CNTN3 3 0.96799402247417 0.96914607360705 1
ENSG00000155100 OTUD6B 8 0.0140005348472754 0.187825186539292 1
ENSG00000125772 GPCPD1 20 0.360955773651968 0.822417132811698 1
ENSG00000134490 TMEM241 18 0.308787933302748 0.822417132811698 1
ENSG00000048052 HDAC9 7 0.73605121590101 0.837038819182669 1
ENSG00000167851 CD300A 17 0.773592201464047 0.837038819182669 1
ENSG00000184557 SOCS3 17 0.838186853032695 0.861499941441754 1
ENSG00000053108 FSTL4 5 0.597733257191955 0.837038819182669 1
ENSG00000145592 RPL37 5 0.164428705364561 0.812260765256851 1
ENSG00000196104 SPOCK3 4 0.854823443560376 0.871210808605825 1
ENSG00000255302 EID1 15 0.712566410484484 0.837038819182669 1
ENSG00000010270 STARD3NL 7 0.712566410484484 0.837038819182669 1
ENSG00000089505 CMTM1 16 0.308787933302748 0.822417132811698 1
ENSG00000213366 GSTM2 1 0.712566410484484 0.837038819182669 1
ENSG00000153551 CMTM7 3 0.712566410484484 0.837038819182669 1
ENSG00000085760 MTIF2 2 0.25659897931549 0.822417132811698 1
ENSG00000131462 TUBG1 17 0.308787933302748 0.822417132811698 1
ENSG00000147488 ST18 8 0.25659897931549 0.822417132811698 1
ENSG00000149212 SESN3 11 0.846288566075926 0.866154210509684 1
ENSG00000159905 ZNF221 19 0.838186853032695 0.861499941441754 1
ENSG00000162408 NOL9 1 0.728769648822186 0.837038819182669 1
ENSG00000147789 ZNF7 8 0.0292036366848242 0.335994535985254 1
ENSG00000143494 VASH2 1 0.164428705364561 0.812260765256851 1
ENSG00000145632 PLK2 5 0.704476250020057 0.837038819182669 1
ENSG00000141086 CTRL 16 0.773592201464047 0.837038819182669 1
ENSG00000114904 NEK4 3 0.712566410484484 0.837038819182669 1
ENSG00000126562 WNK4 17 0.74192873455673 0.837038819182669 1
ENSG00000106009 BRAT1 7 0.773592201464047 0.837038819182669 1
ENSG00000124214 STAU1 20 0.773592201464047 0.837038819182669 1
ENSG00000152558 TMEM123 11 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000184530 C6orf58 6 0.773592201464047 0.837038819182669 1
ENSG00000057468 MSH4 1 0.419125074120789 0.837038819182669 1
ENSG00000144635 DYNC1LI1 3 0.712566410484484 0.837038819182669 1
ENSG00000100804 PSMB5 14 0.507353200735007 0.837038819182669 1
ENSG00000197562 RAB40C 16 0.308787933302748 0.822417132811698 1
ENSG00000227059 ANHX 12 0.507353200735007 0.837038819182669 1
ENSG00000135960 EDAR 2 0.712566410484484 0.837038819182669 1
ENSG00000240747 KRBOX1 3 0.712566410484484 0.837038819182669 1
ENSG00000136213 CHST12 7 0.308787933302748 0.822417132811698 1
ENSG00000173852 DPY19L1 7 0.712566410484484 0.837038819182669 1
ENSG00000183695 MRGPRX2 11 0.712566410484484 0.837038819182669 1
ENSG00000144802 NFKBIZ 3 0.597733257191955 0.837038819182669 1
ENSG00000136943 CTSV 9 0.362522661101181 0.822417132811698 1
ENSG00000093144 ECHDC1 6 0.308787933302748 0.822417132811698 1
ENSG00000187758 ADH1A 4 0.308787933302748 0.822417132811698 1
ENSG00000266173 STRADA 17 0.308787933302748 0.822417132811698 1
ENSG00000180346 TIGD2 4 0.838186853032695 0.861499941441754 1
ENSG00000073969 NSF 17 0.308787933302748 0.822417132811698 1
ENSG00000248405 PRR5-ARHGAP8 22 0.507353200735007 0.837038819182669 1
ENSG00000152104 PTPN14 1 0.443467720757765 0.837038819182669 1
ENSG00000171903 CYP4F11 19 0.362522661101181 0.822417132811698 1
ENSG00000173402 DAG1 3 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000181666 ZNF875 19 0.339839630547903 0.822417132811698 1
ENSG00000158555 GDPD5 11 0.308787933302748 0.822417132811698 1
ENSG00000101180 HRH3 20 0.838186853032695 0.861499941441754 1
ENSG00000167977 KCTD5 16 0.712566410484484 0.837038819182669 1
ENSG00000188425 NANOS2 19 0.712566410484484 0.837038819182669 1
ENSG00000157657 ZNF618 9 0.658609954197768 0.837038819182669 1
ENSG00000182836 PLCXD3 5 0.308787933302748 0.822417132811698 1
ENSG00000107185 RGP1 9 0.712566410484484 0.837038819182669 1
ENSG00000139517 LNX2 13 0.39513129540638 0.837038819182669 1
ENSG00000215041 NEURL4 17 0.129367159227971 0.764691679864882 1
ENSG00000221852 KRTAP1-5 17 0.0140005348472754 0.187825186539292 1
ENSG00000104964 TLE5 19 0.507353200735007 0.837038819182669 1
ENSG00000129071 MBD4 3 0.507353200735007 0.837038819182669 1
ENSG00000153317 ASAP1 8 0.847932286969326 0.867401976820338 1
ENSG00000054116 TRAPPC3 1 0.308787933302748 0.822417132811698 1
ENSG00000146731 CCT6A 7 0.712566410484484 0.837038819182669 1
ENSG00000176915 ANKLE2 12 0.838186853032695 0.861499941441754 1
ENSG00000168263 KCNV2 9 0.130496686192345 0.764691679864882 1
ENSG00000135378 PRRG4 11 0.308787933302748 0.822417132811698 1
ENSG00000269720 CCDC194 19 0.095091273890622 0.666043201131218 1
ENSG00000136918 WDR38 9 0.308787933302748 0.822417132811698 1
ENSG00000086102 NFX1 9 0.704476250020057 0.837038819182669 1
ENSG00000184232 OAF 11 0.773592201464047 0.837038819182669 1
ENSG00000152266 PTH 11 0.712566410484484 0.837038819182669 1
ENSG00000162595 DIRAS3 1 0.712566410484484 0.837038819182669 1
ENSG00000039319 ZFYVE16 5 0.223696479017962 0.822417132811698 1
ENSG00000172803 SNX32 11 0.0140005348472754 0.187825186539292 1
ENSG00000071991 CDH19 18 0.854823443560376 0.871210808605825 1
ENSG00000117834 SLC5A9 1 0.10818952214725 0.666043201131218 1
ENSG00000188613 NANOS1 10 0.193464728241288 0.822417132811698 1
ENSG00000136104 RNASEH2B 13 0.712566410484484 0.837038819182669 1
ENSG00000086589 RBM22 5 0.712566410484484 0.837038819182669 1
ENSG00000196329 GIMAP5 7 0.095091273890622 0.666043201131218 1
ENSG00000175029 CTBP2 10 0.844770309137637 0.864847891114421 1
ENSG00000182747 SLC35D3 6 0.360955773651968 0.822417132811698 1
ENSG00000278540 ACACA 17 0.66107117112837 0.837038819182669 1
ENSG00000173210 ABLIM3 5 0.00580542805488638 0.134125083381147 1
ENSG00000111801 BTN3A3 6 0.308787933302748 0.822417132811698 1
ENSG00000158859 ADAMTS4 1 0.773592201464047 0.837038819182669 1
ENSG00000213901 SLC23A3 2 0.507353200735007 0.837038819182669 1
ENSG00000180479 ZNF571 19 0.10818952214725 0.666043201131218 1
ENSG00000107951 MTPAP 10 0.580366518150036 0.837038819182669 1
ENSG00000283154 IQCJ-SCHIP1 3 0.298171147475096 0.822417132811698 1
ENSG00000104756 KCTD9 8 0.507353200735007 0.837038819182669 1
ENSG00000134376 CRB1 1 0.443467720757765 0.837038819182669 1
ENSG00000234719 NPIPB2 16 0.308787933302748 0.822417132811698 1
ENSG00000248672 LY75-CD302 2 0.704476250020057 0.837038819182669 1
ENSG00000074054 CLASP1 2 0.298171147475096 0.822417132811698 1
ENSG00000177663 IL17RA 22 0.461298890901711 0.837038819182669 1
ENSG00000120458 MSANTD2 11 0.712566410484484 0.837038819182669 1
ENSG00000142871 CCN1 1 0.712566410484484 0.837038819182669 1
ENSG00000030304 MUSK 9 0.0972988569328136 0.666043201131218 1
ENSG00000061676 NCKAP1 2 0.59397065396468 0.837038819182669 1
ENSG00000179593 ALOX15B 17 0.773592201464047 0.837038819182669 1
ENSG00000241233 KRTAP5-8 11 0.0140005348472754 0.187825186539292 1
ENSG00000166263 STXBP4 17 0.838186853032695 0.861499941441754 1
ENSG00000182183 SHISAL2A 1 0.712566410484484 0.837038819182669 1
ENSG00000123607 TTC21B 2 0.73605121590101 0.837038819182669 1
ENSG00000204428 LY6G5C 6 0.712566410484484 0.837038819182669 1
ENSG00000178053 MLF1 3 0.773592201464047 0.837038819182669 1
ENSG00000095464 PDE6C 10 0.095091273890622 0.666043201131218 1
ENSG00000121903 ZSCAN20 1 0.838186853032695 0.861499941441754 1
ENSG00000130477 UNC13A 19 0.273751670653168 0.822417132811698 1
ENSG00000198937 CCDC167 6 0.308787933302748 0.822417132811698 1
ENSG00000206579 XKR4 8 0.773592201464047 0.837038819182669 1
ENSG00000163449 TMEM169 2 0.0140005348472754 0.187825186539292 1
ENSG00000163832 ELP6 3 0.712566410484484 0.837038819182669 1
ENSG00000091592 NLRP1 17 0.847932286969326 0.867401976820338 1
ENSG00000133661 SFTPD 10 0.712566410484484 0.837038819182669 1
ENSG00000165383 LRRC18 10 0.712566410484484 0.837038819182669 1
ENSG00000137269 LRRC1 6 0.637668010055734 0.837038819182669 1
ENSG00000173486 FKBP2 11 0.712566410484484 0.837038819182669 1
ENSG00000187730 GABRD 1 0.507353200735007 0.837038819182669 1
ENSG00000184635 ZNF93 19 0.732682437140283 0.837038819182669 1
ENSG00000165119 HNRNPK 9 0.308787933302748 0.822417132811698 1
ENSG00000151876 FBXO4 5 0.759831787255412 0.837038819182669 1
ENSG00000169231 THBS3 1 0.838186853032695 0.861499941441754 1
ENSG00000137692 DCUN1D5 11 6.41832513729345e-70 1.82482043316966e-68 9.17884677884337e-66
ENSG00000138375 SMARCAL1 2 0.773592201464047 0.837038819182669 1
ENSG00000247596 TWF2 3 0.712566410484484 0.837038819182669 1
ENSG00000181518 OR8D4 11 0.773592201464047 0.837038819182669 1
ENSG00000106804 C5 9 0.637668010055734 0.837038819182669 1
ENSG00000104044 OCA2 15 0.419125074120789 0.837038819182669 1
ENSG00000170296 GABARAP 17 0.0140005348472754 0.187825186539292 1
ENSG00000157131 C8A 1 0.73605121590101 0.837038819182669 1
ENSG00000040531 CTNS 17 0.773592201464047 0.837038819182669 1
ENSG00000188778 ADRB3 8 0.308787933302748 0.822417132811698 1
ENSG00000165633 VSTM4 10 0.507353200735007 0.837038819182669 1
ENSG00000148840 PPRC1 10 0.768203001622283 0.837038819182669 1
ENSG00000175315 CST6 11 0.308787933302748 0.822417132811698 1
ENSG00000181322 NME9 3 0.13239357814967 0.764691679864882 1
ENSG00000153347 FAM81B 5 0.712566410484484 0.837038819182669 1
ENSG00000127561 SYNGR3 16 0.773592201464047 0.837038819182669 1
ENSG00000135253 KCP 7 0.137420992745455 0.764691679864882 1
ENSG00000139146 SINHCAF 12 0.507353200735007 0.837038819182669 1
ENSG00000113456 RAD1 5 0.838186853032695 0.861499941441754 1
ENSG00000178567 EPM2AIP1 3 0.308787933302748 0.822417132811698 1
ENSG00000124201 ZNFX1 20 0.350663149077821 0.822417132811698 1
ENSG00000136560 TANK 2 0.362522661101181 0.822417132811698 1
ENSG00000181656 GPR88 1 0.712566410484484 0.837038819182669 1
ENSG00000083067 TRPM3 9 0.322192739422583 0.822417132811698 1
ENSG00000173679 OR1L1 9 0.728769648822186 0.837038819182669 1
ENSG00000128311 TST 22 0.308787933302748 0.822417132811698 1
ENSG00000196345 ZKSCAN7 3 0.712566410484484 0.837038819182669 1
